"","ID","round","moved","y"
"2412",820,1,0,1
"2413",820,2,0,1
"2414",820,3,0,1
"2415",822,0,0,0
"2416",822,1,0,1
"2417",822,2,0,1
"2418",822,3,0,1
"2419",823,0,1,0
"2420",823,1,0,1
"2421",823,2,0,1
"2422",823,3,0,1
"2423",824,0,0,0
"2424",824,1,0,0
"2425",824,2,0,0
"2426",824,3,0,0
"2427",826,0,0,1
"2428",826,1,0,1
"2429",826,2,0,1
"2430",826,3,0,1
"2431",827,0,1,1
"2432",827,1,1,0
"2433",827,2,0,0
"2434",827,3,1,0
"2435",828,0,0,0
"2436",828,1,0,0
"2437",828,2,0,0
"2438",828,3,0,0
"2439",829,0,0,1
"2440",829,1,0,1
"2441",829,2,0,0
"2442",829,3,0,0
"2443",831,0,0,0
"2444",831,1,0,0
"2445",831,2,0,0
"2446",831,3,0,0
"2447",833,0,1,0
"2448",833,1,0,0
"2449",833,2,1,0
"2450",833,3,1,0
"2451",834,0,1,1
"2452",834,1,0,0
"2453",834,2,1,0
"2454",834,3,0,1
"2455",835,0,1,1
"2456",835,1,1,0
"2457",835,2,1,1
"2458",835,3,1,0
"2459",836,0,1,0
"2460",836,1,1,0
"2461",836,2,1,0
"2462",836,3,1,0
"2463",838,0,1,0
"2464",838,1,1,0
"2465",838,2,1,0
"2466",838,3,1,0
"2467",839,0,1,1
"2468",839,2,1,0
"2469",839,3,1,0
"2470",840,0,0,1
"2471",840,1,0,0
"2472",840,2,0,0
"2473",840,3,0,1
"2474",841,0,1,1
"2475",841,1,1,0
"2476",841,2,1,0
"2477",841,3,1,0
"2478",842,0,1,0
"2479",842,1,1,0
"2480",842,2,1,0
"2481",842,3,1,1
"2482",843,0,0,0
"2483",843,1,0,0
"2484",843,2,0,0
"2485",843,3,0,0
"2486",844,0,0,1
"2487",844,1,0,1
"2488",844,2,0,1
"2489",844,3,0,1
"2490",845,0,0,0
"2491",845,1,0,0
"2492",845,2,0,0
"2493",845,3,0,1
"2494",846,0,1,1
"2495",846,1,1,0
"2496",846,2,1,0
"2497",846,3,1,0
"2498",847,0,1,1
"2499",847,2,1,0
"2500",847,3,1,0
"2501",848,0,0,1
"2502",848,1,0,1
"2503",848,2,0,0
"2504",848,3,0,0
"2505",849,0,0,1
"2506",849,1,0,1
"2507",849,2,0,1
"2508",849,3,0,1
"2509",854,0,1,0
"2510",854,1,1,0
"2511",854,2,1,0
"2512",854,3,1,0
"2513",855,0,1,1
"2514",855,1,0,0
"2515",855,2,1,0
"2516",855,3,1,0
"2517",858,0,1,1
"2518",858,1,1,0
"2519",858,2,1,0
"2520",858,3,1,0
"2521",859,0,1,1
"2522",859,1,1,1
"2523",859,2,1,1
"2524",859,3,1,0
"2525",860,0,1,0
"2526",860,1,1,0
"2527",860,2,1,0
"2528",860,3,1,0
"2529",861,0,0,1
"2530",861,1,0,1
"2531",861,2,0,1
"2532",861,3,0,1
"2533",862,0,0,1
"2534",862,1,0,0
"2535",862,2,0,0
"2536",862,3,0,0
"2537",863,0,0,0
"2538",863,1,0,0
"2539",863,2,0,1
"2540",863,3,0,0
"2541",864,0,0,1
"2542",864,1,0,1
"2543",864,2,0,1
"2544",864,3,0,0
"2545",865,0,1,0
"2546",865,1,1,0
"2547",865,2,1,0
"2548",865,3,1,0
"2549",866,0,1,0
"2550",866,1,0,0
"2551",866,2,1,0
"2552",866,3,1,0
"2553",867,0,1,1
"2554",867,1,1,0
"2555",867,2,1,0
"2556",867,3,1,0
"2557",869,0,0,1
"2558",869,1,1,0
"2559",869,2,1,0
"2560",869,3,1,0
"2561",870,0,1,0
"2562",870,1,0,0
"2563",870,2,0,0
"2564",870,3,1,0
"2565",871,0,1,0
"2566",871,1,0,0
"2567",871,2,1,0
"2568",871,3,1,0
"2569",873,0,1,0
"2570",873,1,0,0
"2571",873,2,0,0
"2572",873,3,1,0
"2573",874,0,1,1
"2574",874,1,1,0
"2575",874,2,1,0
"2576",874,3,1,0
"2577",875,0,1,0
"2578",875,1,1,0
"2579",875,2,0,0
"2580",875,3,1,0
"2581",877,0,0,0
"2582",877,2,1,0
"2583",877,3,0,1
"2584",878,0,1,1
"2585",878,1,1,0
"2586",878,2,1,0
"2587",878,3,1,0
"2588",879,0,0,0
"2589",879,1,0,0
"2590",879,2,0,0
"2591",879,3,0,1
"2592",880,0,0,0
"2593",880,2,0,0
"2594",880,3,0,1
"2595",881,0,0,1
"2596",881,1,0,0
"2597",881,2,0,1
"2598",881,3,0,0
"2599",883,0,0,0
"2600",883,1,0,0
"2601",883,2,0,1
"2602",883,3,0,0
"2603",884,0,0,0
"2604",884,1,0,1
"2605",884,2,0,1
"2606",884,3,0,0
"2607",885,0,1,0
"2608",885,1,1,0
"2609",885,2,0,1
"2610",885,3,1,0
"2611",887,0,0,0
"2612",887,1,0,0
"2613",887,2,0,1
"2614",887,3,0,1
"2615",888,0,0,0
"2616",888,1,0,0
"2617",888,2,0,1
"2618",888,3,0,1
"2619",889,0,0,0
"2620",889,1,1,0
"2621",889,2,1,0
"2622",889,3,0,1
"2623",890,0,0,0
"2624",890,1,0,0
"2625",890,2,0,0
"2626",890,3,0,0
"2627",891,0,0,0
"2628",891,1,0,0
"2629",891,2,0,0
"2630",891,3,0,0
"2631",892,0,1,0
"2632",892,1,1,0
"2633",892,2,1,0
"2634",892,3,0,1
"2635",893,0,0,0
"2636",893,1,0,0
"2637",893,2,0,0
"2638",893,3,0,0
"2639",894,0,1,0
"2640",894,1,1,0
"2641",894,2,1,0
"2642",894,3,0,1
"2643",895,0,0,0
"2644",895,1,0,1
"2645",895,2,0,1
"2646",895,3,0,0
"2647",897,0,1,0
"2648",897,1,0,0
"2649",897,2,0,1
"2650",897,3,0,1
"2651",898,0,0,0
"2652",898,1,0,0
"2653",898,2,0,1
"2654",898,3,0,1
"2655",900,0,0,0
"2656",900,1,0,0
"2657",900,2,0,1
"2658",900,3,0,1
"2659",901,0,0,0
"2660",901,1,0,0
"2661",901,2,0,1
"2662",901,3,0,0
"2663",902,0,0,0
"2664",902,1,1,0
"2665",902,2,0,0
"2666",902,3,0,1
"2667",904,0,0,0
"2668",904,1,0,0
"2669",904,2,1,0
"2670",904,3,0,0
"2671",905,0,1,1
"2672",905,1,1,0
"2673",905,2,1,0
"2674",905,3,1,0
"2675",907,0,0,0
"2676",907,1,0,0
"2677",907,2,1,0
"2678",907,3,0,1
"2679",908,0,0,0
"2680",908,1,0,0
"2681",908,2,1,0
"2682",908,3,0,1
"2683",909,0,1,1
"2684",909,1,1,0
"2685",909,2,1,0
"2686",909,3,1,0
"2687",910,0,1,1
"2688",910,1,1,0
"2689",910,3,1,0
"2690",911,0,1,1
"2691",911,1,1,0
"2692",911,2,1,0
"2693",911,3,1,0
"2694",915,0,1,1
"2695",915,1,1,1
"2696",915,2,1,0
"2697",915,3,1,0
"2698",916,0,1,0
"2699",916,1,1,0
"2700",916,2,1,0
"2701",916,3,1,0
"2702",918,0,1,0
"2703",918,1,1,0
"2704",918,2,1,1
"2705",918,3,1,0
"2706",919,0,1,0
"2707",919,1,1,0
"2708",919,2,1,0
"2709",919,3,1,0
"2710",920,0,1,0
"2711",920,1,1,0
"2712",920,2,1,0
"2713",920,3,1,0
"2714",921,0,0,0
"2715",921,1,0,1
"2716",921,2,0,1
"2717",921,3,0,1
"2718",922,0,0,0
"2719",922,1,0,1
"2720",922,2,0,1
"2721",922,3,0,1
"2722",924,0,1,0
"2723",924,1,0,1
"2724",924,2,0,1
"2725",924,3,0,1
"2726",925,0,0,0
"2727",925,1,0,0
"2728",925,2,0,1
"2729",925,3,0,0
"2730",926,0,0,0
"2731",926,1,0,1
"2732",926,2,0,1
"2733",926,3,0,1
"2734",928,0,0,0
"2735",928,1,0,1
"2736",928,2,0,1
"2737",928,3,0,1
"2738",929,0,0,0
"2739",929,1,0,1
"2740",929,2,0,1
"2741",929,3,0,0
"2742",930,0,0,0
"2743",930,1,0,1
"2744",930,2,0,1
"2745",930,3,0,1
"2746",931,0,0,0
"2747",931,1,0,1
"2748",931,2,0,1
"2749",931,3,0,1
"2750",933,0,0,1
"2751",933,1,0,1
"2752",933,2,0,1
"2753",933,3,0,0
"2754",934,0,0,0
"2755",934,1,0,1
"2756",934,2,0,1
"2757",934,3,0,1
"2758",935,0,0,0
"2759",935,1,0,0
"2760",935,2,0,1
"2761",935,3,0,1
"2762",937,0,0,1
"2763",937,1,0,1
"2764",937,2,0,1
"2765",937,3,0,1
"2766",938,0,0,0
"2767",938,1,0,1
"2768",938,2,0,0
"2769",938,3,0,1
"2770",939,0,0,1
"2771",939,1,0,1
"2772",939,2,0,1
"2773",939,3,0,1
"2774",940,0,0,0
"2775",940,1,0,1
"2776",940,2,0,1
"2777",940,3,0,1
"2778",941,0,0,0
"2779",941,1,0,0
"2780",941,2,0,1
"2781",941,3,0,1
"2782",942,0,0,1
"2783",942,1,0,1
"2784",942,2,0,1
"2785",942,3,0,0
"2786",943,0,0,1
"2787",943,1,0,1
"2788",943,2,0,0
"2789",943,3,0,1
"2790",944,1,0,1
"2791",944,2,0,1
"2792",944,3,0,1
"2793",945,0,0,1
"2794",945,1,0,1
"2795",945,2,0,1
"2796",945,3,0,1
"2797",946,0,0,0
"2798",946,1,1,0
"2799",946,2,0,1
"2800",946,3,0,1
"2801",947,0,0,0
"2802",947,1,0,1
"2803",947,2,0,1
"2804",947,3,0,0
"2805",948,0,1,1
"2806",948,1,1,0
"2807",948,2,1,0
"2808",948,3,1,0
"2809",949,0,0,1
"2810",949,1,0,1
"2811",949,2,0,1
"2812",949,3,0,1
"2813",950,0,0,1
"2814",950,1,0,1
"2815",950,2,0,1
"2816",950,3,0,0
"2817",953,0,1,0
"2818",953,1,0,0
"2819",953,2,1,0
"2820",953,3,1,0
"2821",954,0,1,0
"2822",954,1,1,0
"2823",954,2,0,0
"2824",954,3,0,1
"2825",955,0,0,0
"2826",955,2,0,0
"2827",955,3,1,0
"2828",956,0,1,0
"2829",956,1,0,0
"2830",956,2,1,0
"2831",956,3,1,0
"2832",957,0,0,0
"2833",957,1,1,0
"2834",957,2,0,0
"2835",957,3,0,0
"2836",958,0,0,0
"2837",958,1,0,0
"2838",958,2,0,1
"2839",958,3,0,0
"2840",959,0,1,0
"2841",959,1,0,0
"2842",959,2,0,1
"2843",959,3,0,0
"2844",960,0,1,0
"2845",960,1,0,0
"2846",960,2,0,1
"2847",960,3,0,1
"2848",961,0,1,0
"2849",961,1,1,0
"2850",961,2,0,1
"2851",961,3,1,0
"2852",963,0,1,0
"2853",963,1,1,0
"2854",963,2,1,0
"2855",963,3,1,0
"2856",964,0,1,0
"2857",964,1,1,0
"2858",964,2,1,0
"2859",964,3,1,0
"2860",965,0,1,0
"2861",965,1,1,0
"2862",965,2,1,0
"2863",965,3,1,0
"2864",966,0,1,0
"2865",966,1,1,0
"2866",966,2,1,0
"2867",966,3,1,1
"2868",967,0,0,0
"2869",967,1,1,0
"2870",967,2,1,0
"2871",967,3,0,0
"2872",968,0,0,0
"2873",968,1,1,0
"2874",968,2,1,0
"2875",968,3,1,0
"2876",970,0,1,0
"2877",970,1,1,0
"2878",970,2,0,1
"2879",970,3,1,0
"2880",972,0,1,0
"2881",972,1,1,0
"2882",972,2,0,1
"2883",972,3,0,1
"2884",973,0,1,0
"2885",973,1,1,0
"2886",973,2,0,1
"2887",973,3,0,0
"2888",974,0,1,0
"2889",974,1,1,0
"2890",974,2,0,0
"2891",974,3,0,1
"2892",975,0,0,0
"2893",975,1,0,0
"2894",975,2,0,1
"2895",975,3,0,0
"2896",976,0,0,0
"2897",976,1,0,0
"2898",976,2,0,1
"2899",976,3,0,1
"2900",977,0,0,0
"2901",977,1,0,0
"2902",977,2,0,0
"2903",977,3,0,1
"2904",978,0,1,1
"2905",978,1,0,0
"2906",978,2,1,0
"2907",978,3,1,0
"2908",980,0,0,0
"2909",980,1,0,0
"2910",980,2,0,1
"2911",980,3,0,1
"2912",981,0,0,1
"2913",981,1,0,0
"2914",981,2,0,1
"2915",981,3,0,0
"2916",982,0,1,1
"2917",982,1,0,0
"2918",982,2,0,0
"2919",982,3,0,0
"2920",985,0,0,0
"2921",985,1,0,0
"2922",985,2,0,0
"2923",985,3,0,0
"2924",986,0,0,0
"2925",986,1,0,1
"2926",986,2,0,1
"2927",986,3,0,1
"2928",987,0,0,0
"2929",987,1,0,0
"2930",987,2,0,0
"2931",987,3,0,0
"2932",988,0,0,0
"2933",988,1,0,0
"2934",988,2,0,0
"2935",988,3,0,0
"2936",990,0,0,0
"2937",990,1,0,0
"2938",990,2,0,1
"2939",990,3,0,0
"2940",991,0,0,0
"2941",991,1,0,1
"2942",991,2,0,0
"2943",991,3,0,1
"2944",993,0,1,1
"2945",993,1,1,0
"2946",993,2,1,1
"2947",993,3,1,1
"2948",995,0,0,0
"2949",995,1,0,0
"2950",995,2,0,0
"2951",995,3,0,1
"2952",997,1,0,1
"2953",997,2,0,0
"2954",997,3,1,1
"2955",998,0,0,0
"2956",998,1,1,0
"2957",998,2,0,0
"2958",998,3,0,0
"2959",999,0,1,1
"2960",999,1,0,0
"2961",999,2,0,1
"2962",999,3,0,1
"2963",1000,0,0,1
"2964",1000,1,1,1
"2965",1000,2,0,1
"2966",1000,3,0,1
"2967",1001,0,1,0
"2968",1001,1,0,0
"2969",1001,2,1,0
"2970",1001,3,0,0
"2971",1002,0,1,1
"2972",1002,1,0,0
"2973",1002,2,1,0
"2974",1002,3,1,1
"2975",1009,0,1,0
"2976",1009,1,1,0
"2977",1009,2,1,0
"2978",1009,3,1,0
"2979",1011,0,1,0
"2980",1011,1,1,0
"2981",1011,2,1,0
"2982",1011,3,1,0
"2983",1012,0,1,0
"2984",1012,1,1,0
"2985",1012,2,1,0
"2986",1012,3,1,0
"2987",1013,0,1,0
"2988",1013,1,1,0
"2989",1013,2,1,0
"2990",1013,3,1,0
"2991",1014,0,1,1
"2992",1014,1,1,0
"2993",1014,2,1,0
"2994",1014,3,1,0
"2995",1016,0,1,0
"2996",1016,1,1,0
"2997",1016,2,1,0
"2998",1016,3,1,0
"2999",1017,0,1,1
"3000",1017,1,1,0
"3001",1017,2,1,0
"3002",1017,3,1,0
"3003",1019,0,1,1
"3004",1019,1,1,1
"3005",1019,2,0,1
"3006",1019,3,1,1
"3007",1020,0,1,1
"3008",1020,1,0,1
"3009",1020,2,0,1
"3010",1020,3,1,1
"3011",1021,0,1,0
"3012",1021,2,1,1
"3013",1021,3,1,1
"3014",1022,0,0,0
"3015",1022,1,0,0
"3016",1022,2,0,0
"3017",1022,3,0,0
"3018",1023,0,0,1
"3019",1023,1,0,1
"3020",1023,2,0,0
"3021",1023,3,0,0
"3022",1024,0,1,1
"3023",1024,1,1,1
"3024",1024,2,1,1
"3025",1024,3,1,1
"3026",1025,0,1,1
"3027",1025,1,1,1
"3028",1025,2,0,1
"3029",1025,3,1,1
"3030",1026,0,0,1
"3031",1026,1,0,1
"3032",1026,2,0,1
"3033",1026,3,0,1
"3034",1027,0,1,0
"3035",1027,1,1,0
"3036",1027,2,1,0
"3037",1027,3,1,0
"3038",1029,0,0,1
"3039",1029,1,0,0
"3040",1029,2,0,0
"3041",1029,3,0,1
"3042",1030,0,1,1
"3043",1030,1,0,1
"3044",1030,2,0,0
"3045",1030,3,0,1
"3046",1032,0,1,1
"3047",1032,1,0,1
"3048",1032,2,0,0
"3049",1032,3,0,0
"3050",1033,0,1,0
"3051",1033,1,1,1
"3052",1033,2,1,1
"3053",1033,3,1,1
"3054",1034,0,1,1
"3055",1034,1,0,1
"3056",1034,2,0,1
"3057",1034,3,0,1
"3058",1035,0,0,0
"3059",1035,1,0,0
"3060",1035,2,0,0
"3061",1035,3,0,0
"3062",1037,0,0,0
"3063",1037,1,0,0
"3064",1037,2,0,0
"3065",1037,3,0,0
"3066",1038,0,0,0
"3067",1038,1,0,0
"3068",1038,2,0,1
"3069",1038,3,0,0
"3070",1040,0,0,0
"3071",1040,1,0,1
"3072",1040,2,0,0
"3073",1040,3,0,0
"3074",1041,0,0,0
"3075",1041,1,0,0
"3076",1041,2,0,0
"3077",1041,3,0,1
"3078",1043,0,0,0
"3079",1043,1,0,1
"3080",1043,2,0,0
"3081",1043,3,0,0
"3082",1044,0,0,1
"3083",1044,1,0,1
"3084",1044,2,1,1
"3085",1044,3,1,0
"3086",1045,0,0,1
"3087",1045,1,0,1
"3088",1045,2,1,1
"3089",1045,3,1,1
"3090",1046,0,0,1
"3091",1046,1,0,1
"3092",1046,2,0,1
"3093",1046,3,0,1
"3094",1047,0,0,1
"3095",1047,1,0,1
"3096",1047,2,0,0
"3097",1047,3,0,0
"3098",1048,0,1,1
"3099",1048,1,1,1
"3100",1048,2,1,1
"3101",1048,3,0,1
"3102",1049,0,1,1
"3103",1049,1,1,1
"3104",1049,2,1,1
"3105",1049,3,1,1
"3106",1050,0,1,1
"3107",1050,1,1,1
"3108",1050,2,0,1
"3109",1050,3,0,0
"3110",1053,0,0,1
"3111",1053,1,0,1
"3112",1053,2,0,1
"3113",1053,3,0,1
"3114",1054,0,0,1
"3115",1054,1,1,1
"3116",1054,2,1,1
"3117",1054,3,1,1
"3118",1056,0,1,1
"3119",1056,1,1,1
"3120",1056,2,1,1
"3121",1056,3,1,1
"3122",1057,0,0,1
"3123",1057,1,0,1
"3124",1057,2,0,1
"3125",1057,3,0,1
"3126",1058,0,0,1
"3127",1058,1,0,1
"3128",1058,2,1,1
"3129",1058,3,0,1
"3130",1059,0,1,0
"3131",1059,1,0,1
"3132",1059,2,1,1
"3133",1059,3,0,0
"3134",1060,0,0,0
"3135",1060,1,0,1
"3136",1060,2,0,1
"3137",1060,3,0,1
"3138",1061,0,0,1
"3139",1061,1,0,0
"3140",1061,2,0,0
"3141",1061,3,0,1
"3142",1062,0,0,1
"3143",1062,1,0,0
"3144",1062,2,0,1
"3145",1062,3,1,0
"3146",1063,0,0,0
"3147",1063,1,0,1
"3148",1063,2,0,1
"3149",1063,3,0,1
"3150",1064,0,0,0
"3151",1064,1,0,1
"3152",1064,2,0,1
"3153",1064,3,0,1
"3154",1065,0,1,1
"3155",1065,1,1,1
"3156",1065,2,0,1
"3157",1065,3,1,0
"3158",1066,0,0,0
"3159",1066,1,0,0
"3160",1066,2,0,0
"3161",1066,3,0,0
"3162",1067,0,0,1
"3163",1067,1,0,1
"3164",1067,2,0,1
"3165",1067,3,0,0
"3166",1068,0,1,1
"3167",1068,1,0,1
"3168",1068,2,0,1
"3169",1068,3,0,1
"3170",1069,0,0,1
"3171",1069,1,0,1
"3172",1069,2,0,1
"3173",1069,3,0,1
"3174",1070,0,0,0
"3175",1070,1,0,1
"3176",1070,2,1,1
"3177",1070,3,1,0
"3178",1073,0,0,0
"3179",1073,1,1,1
"3180",1073,2,0,1
"3181",1073,3,0,1
"3182",1074,0,1,1
"3183",1074,1,0,1
"3184",1074,2,0,1
"3185",1074,3,1,1
"3186",1075,0,0,1
"3187",1075,1,0,1
"3188",1075,2,0,1
"3189",1075,3,0,1
"3190",1076,0,1,1
"3191",1076,1,1,1
"3192",1076,2,0,1
"3193",1076,3,1,1
"3194",1077,0,0,1
"3195",1077,1,0,0
"3196",1077,2,1,1
"3197",1077,3,0,1
"3198",1078,0,0,1
"3199",1078,1,0,1
"3200",1078,2,0,1
"3201",1078,3,0,1
"3202",1080,0,1,0
"3203",1080,1,0,0
"3204",1080,2,1,0
"3205",1080,3,1,1
"3206",1081,0,1,0
"3207",1081,1,1,1
"3208",1081,2,1,1
"3209",1081,3,1,0
"3210",1082,0,0,0
"3211",1082,1,0,0
"3212",1082,2,1,0
"3213",1082,3,1,0
"3214",1083,0,1,1
"3215",1083,1,1,0
"3216",1083,2,1,1
"3217",1083,3,1,1
"3218",1084,0,1,0
"3219",1084,1,1,1
"3220",1084,2,1,0
"3221",1084,3,1,0
"3222",1085,0,0,0
"3223",1085,1,0,0
"3224",1085,2,0,1
"3225",1085,3,0,0
"3226",1087,0,1,0
"3227",1087,1,0,0
"3228",1087,2,0,0
"3229",1087,3,0,0
"3230",1088,0,1,0
"3231",1088,1,1,1
"3232",1088,2,1,1
"3233",1088,3,1,1
"3234",1089,0,1,0
"3235",1089,1,1,0
"3236",1089,2,1,0
"3237",1089,3,1,1
"3238",1090,0,0,0
"3239",1090,1,0,0
"3240",1090,2,0,0
"3241",1090,3,1,1
"3242",1091,0,0,0
"3243",1091,1,0,1
"3244",1091,2,1,0
"3245",1091,3,1,1
"3246",1092,1,1,1
"3247",1092,2,0,1
"3248",1092,3,1,1
"3249",1093,0,1,0
"3250",1093,1,0,1
"3251",1093,2,0,1
"3252",1093,3,0,1
"3253",1094,0,0,0
"3254",1094,1,0,1
"3255",1094,2,1,1
"3256",1094,3,1,1
"3257",1095,0,1,1
"3258",1095,1,1,0
"3259",1095,2,1,0
"3260",1095,3,1,0
"3261",1096,0,1,1
"3262",1096,1,1,0
"3263",1096,2,1,0
"3264",1096,3,1,0
"3265",1097,0,1,0
"3266",1097,1,1,0
"3267",1097,2,1,0
"3268",1097,3,1,0
"3269",1098,0,1,1
"3270",1098,1,1,1
"3271",1098,2,1,1
"3272",1098,3,1,1
"3273",1099,0,0,1
"3274",1099,1,0,0
"3275",1099,2,0,1
"3276",1099,3,0,1
"3277",1100,0,0,1
"3278",1100,1,0,0
"3279",1100,2,0,0
"3280",1100,3,0,0
"3281",1101,1,0,1
"3282",1101,2,0,1
"3283",1101,3,0,1
"3284",1102,0,1,0
"3285",1102,1,1,0
"3286",1102,2,1,0
"3287",1102,3,1,0
"3288",1103,0,1,1
"3289",1103,1,1,1
"3290",1103,2,1,1
"3291",1103,3,1,1
"3292",1104,0,0,1
"3293",1104,1,0,1
"3294",1104,2,0,0
"3295",1104,3,0,0
"3296",1105,0,1,0
"3297",1105,1,1,0
"3298",1105,2,1,0
"3299",1105,3,1,1
"3300",1106,0,0,0
"3301",1106,1,0,0
"3302",1106,2,0,0
"3303",1106,3,0,0
"3304",1107,0,0,0
"3305",1107,1,0,0
"3306",1107,2,0,0
"3307",1107,3,0,0
"3308",1108,0,0,0
"3309",1108,1,0,0
"3310",1108,2,0,1
"3311",1108,3,0,0
"3312",1109,0,0,0
"3313",1109,1,0,0
"3314",1109,2,0,0
"3315",1109,3,0,0
"3316",1110,0,1,1
"3317",1110,1,1,0
"3318",1110,2,1,0
"3319",1110,3,1,0
"3320",1112,0,1,1
"3321",1112,1,1,1
"3322",1112,2,1,0
"3323",1112,3,1,0
"3324",1115,0,0,1
"3325",1115,1,0,1
"3326",1115,2,0,1
"3327",1115,3,0,1
"3328",1116,0,1,0
"3329",1116,1,1,1
"3330",1116,2,1,0
"3331",1116,3,1,0
"3332",1117,0,0,1
"3333",1117,1,0,1
"3334",1117,2,0,1
"3335",1117,3,0,0
"3336",1118,0,1,0
"3337",1118,1,0,0
"3338",1118,2,1,0
"3339",1118,3,1,0
"3340",1121,0,1,0
"3341",1121,1,1,0
"3342",1121,2,1,0
"3343",1121,3,1,0
"3344",1122,0,1,1
"3345",1122,1,1,1
"3346",1122,2,1,1
"3347",1122,3,1,1
"3348",1123,0,0,1
"3349",1123,1,0,1
"3350",1123,2,0,1
"3351",1123,3,0,1
"3352",1124,0,1,1
"3353",1124,1,1,1
"3354",1124,2,1,1
"3355",1124,3,1,0
"3356",1125,0,1,0
"3357",1125,1,1,0
"3358",1125,2,1,0
"3359",1125,3,1,0
"3360",1126,0,1,1
"3361",1126,1,1,1
"3362",1126,2,1,1
"3363",1126,3,1,1
"3364",1127,0,0,0
"3365",1127,1,0,0
"3366",1127,2,0,1
"3367",1127,3,0,0
"3368",1128,0,0,0
"3369",1128,1,0,1
"3370",1128,2,0,1
"3371",1128,3,0,0
"3372",1129,0,0,1
"3373",1129,1,0,0
"3374",1129,2,0,1
"3375",1129,3,0,1
"3376",1131,0,1,1
"3377",1131,1,1,1
"3378",1131,2,1,1
"3379",1131,3,1,1
"3380",1132,0,1,1
"3381",1132,2,1,0
"3382",1132,3,0,1
"3383",1133,0,0,1
"3384",1133,1,0,1
"3385",1133,2,0,1
"3386",1133,3,0,1
"3387",1134,0,1,1
"3388",1134,1,0,0
"3389",1134,2,1,1
"3390",1134,3,1,1
"3391",1135,0,1,1
"3392",1135,1,1,0
"3393",1135,2,1,0
"3394",1135,3,1,1
"3395",1136,0,1,1
"3396",1136,1,1,1
"3397",1136,2,1,1
"3398",1136,3,1,0
"3399",1137,0,1,1
"3400",1137,1,1,1
"3401",1137,2,0,0
"3402",1137,3,1,0
"3403",1138,0,1,0
"3404",1138,1,1,0
"3405",1138,2,1,0
"3406",1138,3,1,0
"3407",1139,0,1,1
"3408",1139,1,1,1
"3409",1139,2,0,1
"3410",1139,3,1,0
"3411",1140,0,1,1
"3412",1140,1,1,1
"3413",1140,2,1,1
"3414",1140,3,1,1
"3415",1141,0,1,0
"3416",1141,1,1,1
"3417",1141,2,1,0
"3418",1141,3,1,0
"3419",1143,0,1,1
"3420",1143,1,1,0
"3421",1143,2,1,0
"3422",1143,3,1,1
"3423",1144,0,1,1
"3424",1144,1,1,1
"3425",1144,2,1,1
"3426",1144,3,1,1
"3427",1145,0,0,1
"3428",1145,1,0,1
"3429",1145,2,0,1
"3430",1145,3,0,1
"3431",1146,0,1,1
"3432",1146,1,1,1
"3433",1146,2,1,1
"3434",1146,3,1,1
"3435",1147,0,1,0
"3436",1147,1,1,0
"3437",1147,2,1,1
"3438",1147,3,1,1
"3439",1148,0,1,1
"3440",1148,1,0,1
"3441",1148,2,0,1
"3442",1148,3,0,1
"3443",1149,0,1,0
"3444",1149,1,1,0
"3445",1149,2,1,1
"3446",1149,3,1,1
"3447",1150,0,0,0
"3448",1150,1,0,1
"3449",1150,2,0,0
"3450",1150,3,0,0
"3451",1151,0,0,1
"3452",1151,1,0,1
"3453",1151,2,0,1
"3454",1151,3,0,1
"3455",1153,0,0,1
"3456",1153,1,0,1
"3457",1153,2,0,1
"3458",1153,3,0,0
"3459",1154,0,0,0
"3460",1154,1,0,1
"3461",1154,2,0,1
"3462",1154,3,0,1
"3463",1155,0,1,1
"3464",1155,1,1,1
"3465",1155,2,1,1
"3466",1155,3,1,0
"3467",1156,0,1,0
"3468",1156,1,1,1
"3469",1156,2,1,1
"3470",1156,3,1,1
"3471",1157,0,1,0
"3472",1157,1,1,1
"3473",1157,2,1,1
"3474",1157,3,1,1
"3475",1159,0,0,1
"3476",1159,1,0,1
"3477",1159,2,0,1
"3478",1159,3,0,0
"3479",1160,0,0,0
"3480",1160,1,0,1
"3481",1160,2,0,0
"3482",1160,3,0,1
"3483",1161,0,0,0
"3484",1161,1,0,0
"3485",1161,2,0,0
"3486",1161,3,0,1
"3487",1162,0,0,1
"3488",1162,1,0,1
"3489",1162,2,0,1
"3490",1162,3,0,1
"3491",1163,0,0,1
"3492",1163,1,0,1
"3493",1163,2,0,1
"3494",1163,3,0,1
"3495",1164,0,0,0
"3496",1164,1,0,1
"3497",1164,2,0,0
"3498",1164,3,0,1
"3499",1165,0,1,1
"3500",1165,1,0,1
"3501",1165,2,0,1
"3502",1165,3,0,1
"3503",1166,0,1,1
"3504",1166,1,1,0
"3505",1166,2,1,1
"3506",1166,3,1,1
"3507",1167,0,0,1
"3508",1167,1,0,1
"3509",1167,2,0,0
"3510",1167,3,0,1
"3511",1168,0,1,0
"3512",1168,1,1,0
"3513",1168,2,1,0
"3514",1168,3,1,0
"3515",1169,0,0,0
"3516",1169,1,0,0
"3517",1169,2,0,0
"3518",1169,3,0,0
"3519",1170,0,0,0
"3520",1170,1,1,0
"3521",1170,2,0,1
"3522",1170,3,1,1
"3523",1171,0,0,1
"3524",1171,1,0,0
"3525",1171,2,0,1
"3526",1171,3,0,1
"3527",1172,0,0,0
"3528",1172,1,0,1
"3529",1172,2,0,0
